"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"227","2015/16","E23000034","London, City of","London","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"228","2015/16","E23000034","London, City of","London","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"229","2015/16","E23000034","London, City of","London","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"230","2015/16","E23000034","London, City of","London","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"231","2015/16","E23000004","Merseyside","North West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"232","2015/16","E23000004","Merseyside","North West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"233","2015/16","E23000004","Merseyside","North West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"234","2015/16","E23000004","Merseyside","North West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"235","2015/16","E23000004","Merseyside","North West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"236","2015/16","E23000004","Merseyside","North West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"237","2015/16","E23000004","Merseyside","North West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"238","2015/16","E23000004","Merseyside","North West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 32 "
"239","2015/16","E23000004","Merseyside","North West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"240","2015/16","E23000004","Merseyside","North West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"241","2015/16","E23000001","Metropolitan Police","London","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 7 "
"242","2015/16","E23000001","Metropolitan Police","London","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"243","2015/16","E23000001","Metropolitan Police","London","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 21 "
"244","2015/16","E23000001","Metropolitan Police","London","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"245","2015/16","E23000001","Metropolitan Police","London","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"246","2015/16","E23000001","Metropolitan Police","London","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 182 "
"247","2015/16","E23000001","Metropolitan Police","London","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 116 "
"248","2015/16","E23000001","Metropolitan Police","London","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1,210 "
"249","2015/16","E23000001","Metropolitan Police","London","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"250","2015/16","E23000001","Metropolitan Police","London","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"251","2015/16","E23000024","Norfolk","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"252","2015/16","E23000024","Norfolk","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"253","2015/16","E23000024","Norfolk","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"254","2015/16","E23000024","Norfolk","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"255","2015/16","E23000024","Norfolk","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"256","2015/16","E23000024","Norfolk","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"257","2015/16","E23000024","Norfolk","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"258","2015/16","E23000024","Norfolk","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 20 "
"259","2015/16","E23000024","Norfolk","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"260","2015/16","E23000024","Norfolk","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"261","2015/16","W15000001","North Wales","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"262","2015/16","W15000001","North Wales","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"263","2015/16","W15000001","North Wales","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"264","2015/16","W15000001","North Wales","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"265","2015/16","W15000001","North Wales","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"266","2015/16","W15000001","North Wales","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"267","2015/16","W15000001","North Wales","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"268","2015/16","W15000001","North Wales","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 7 "
"269","2015/16","W15000001","North Wales","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"270","2015/16","W15000001","North Wales","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"271","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"272","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"273","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"274","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"275","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"276","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"277","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"278","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 10 "
"279","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"280","2015/16","E23000009","North Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"281","2015/16","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"282","2015/16","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"283","2015/16","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 3 "
"284","2015/16","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"285","2015/16","E23000022","Northamptonshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"286","2015/16","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"287","2015/16","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 8 "
"288","2015/16","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 37 "
"289","2015/16","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"290","2015/16","E23000022","Northamptonshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"291","2015/16","E23000007","Northumbria","North East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"292","2015/16","E23000007","Northumbria","North East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"293","2015/16","E23000007","Northumbria","North East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"294","2015/16","E23000007","Northumbria","North East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"295","2015/16","E23000007","Northumbria","North East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"296","2015/16","E23000007","Northumbria","North East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"297","2015/16","E23000007","Northumbria","North East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"298","2015/16","E23000007","Northumbria","North East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 50 "
"299","2015/16","E23000007","Northumbria","North East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"300","2015/16","E23000007","Northumbria","North East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"301","2015/16","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"302","2015/16","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"303","2015/16","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"304","2015/16","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"305","2015/16","E23000019","Nottinghamshire","East Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"306","2015/16","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"307","2015/16","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 4 "
"308","2015/16","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 32 "
"309","2015/16","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"310","2015/16","E23000019","Nottinghamshire","East Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"311","2015/16","W15000003","South Wales","Wales","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"312","2015/16","W15000003","South Wales","Wales","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"313","2015/16","W15000003","South Wales","Wales","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"314","2015/16","W15000003","South Wales","Wales","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"315","2015/16","W15000003","South Wales","Wales","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"316","2015/16","W15000003","South Wales","Wales","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 3 "
"317","2015/16","W15000003","South Wales","Wales","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 2 "
"318","2015/16","W15000003","South Wales","Wales","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 27 "
"319","2015/16","W15000003","South Wales","Wales","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"320","2015/16","W15000003","South Wales","Wales","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"321","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"322","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"323","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"324","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"325","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"326","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"327","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"328","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 37 "
"329","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"330","2015/16","E23000011","South Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"331","2015/16","E23000015","Staffordshire","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"332","2015/16","E23000015","Staffordshire","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"333","2015/16","E23000015","Staffordshire","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"334","2015/16","E23000015","Staffordshire","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"335","2015/16","E23000015","Staffordshire","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"336","2015/16","E23000015","Staffordshire","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"337","2015/16","E23000015","Staffordshire","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"338","2015/16","E23000015","Staffordshire","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 20 "
"339","2015/16","E23000015","Staffordshire","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"340","2015/16","E23000015","Staffordshire","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"341","2015/16","E23000025","Suffolk","Eastern","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"342","2015/16","E23000025","Suffolk","Eastern","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"343","2015/16","E23000025","Suffolk","Eastern","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"344","2015/16","E23000025","Suffolk","Eastern","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"345","2015/16","E23000025","Suffolk","Eastern","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"346","2015/16","E23000025","Suffolk","Eastern","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"347","2015/16","E23000025","Suffolk","Eastern","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"348","2015/16","E23000025","Suffolk","Eastern","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 16 "
"349","2015/16","E23000025","Suffolk","Eastern","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"350","2015/16","E23000025","Suffolk","Eastern","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"351","2015/16","E23000031","Surrey","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"352","2015/16","E23000031","Surrey","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"353","2015/16","E23000031","Surrey","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 1 "
"354","2015/16","E23000031","Surrey","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"355","2015/16","E23000031","Surrey","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"356","2015/16","E23000031","Surrey","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"357","2015/16","E23000031","Surrey","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"358","2015/16","E23000031","Surrey","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 33 "
"359","2015/16","E23000031","Surrey","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"360","2015/16","E23000031","Surrey","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"361","2015/16","E23000033","Sussex","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"362","2015/16","E23000033","Sussex","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"363","2015/16","E23000033","Sussex","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 2 "
"364","2015/16","E23000033","Sussex","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"365","2015/16","E23000033","Sussex","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"366","2015/16","E23000033","Sussex","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 8 "
"367","2015/16","E23000033","Sussex","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 16 "
"368","2015/16","E23000033","Sussex","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 76 "
"369","2015/16","E23000033","Sussex","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"370","2015/16","E23000033","Sussex","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," 1 "
"371","2015/16","E23000029","Thames Valley","South East","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"372","2015/16","E23000029","Thames Valley","South East","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"373","2015/16","E23000029","Thames Valley","South East","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"374","2015/16","E23000029","Thames Valley","South East","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"375","2015/16","E23000029","Thames Valley","South East","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"376","2015/16","E23000029","Thames Valley","South East","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 11 "
"377","2015/16","E23000029","Thames Valley","South East","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 14 "
"378","2015/16","E23000029","Thames Valley","South East","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 125 "
"379","2015/16","E23000029","Thames Valley","South East","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"380","2015/16","E23000029","Thames Valley","South East","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"381","2015/16","E23000017","Warwickshire","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"382","2015/16","E23000017","Warwickshire","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"383","2015/16","E23000017","Warwickshire","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"384","2015/16","E23000017","Warwickshire","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"385","2015/16","E23000017","Warwickshire","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"386","2015/16","E23000017","Warwickshire","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 4 "
"387","2015/16","E23000017","Warwickshire","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 1 "
"388","2015/16","E23000017","Warwickshire","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 8 "
"389","2015/16","E23000017","Warwickshire","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"390","2015/16","E23000017","Warwickshire","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"391","2015/16","E23000016","West Mercia","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"392","2015/16","E23000016","West Mercia","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"393","2015/16","E23000016","West Mercia","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"394","2015/16","E23000016","West Mercia","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"395","2015/16","E23000016","West Mercia","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"396","2015/16","E23000016","West Mercia","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 2 "
"397","2015/16","E23000016","West Mercia","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"398","2015/16","E23000016","West Mercia","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 30 "
"399","2015/16","E23000016","West Mercia","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"400","2015/16","E23000016","West Mercia","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"401","2015/16","E23000014","West Midlands","West Midlands","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"402","2015/16","E23000014","West Midlands","West Midlands","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"403","2015/16","E23000014","West Midlands","West Midlands","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 4 "
"404","2015/16","E23000014","West Midlands","West Midlands","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"405","2015/16","E23000014","West Midlands","West Midlands","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"406","2015/16","E23000014","West Midlands","West Midlands","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 10 "
"407","2015/16","E23000014","West Midlands","West Midlands","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 5 "
"408","2015/16","E23000014","West Midlands","West Midlands","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 49 "
"409","2015/16","E23000014","West Midlands","West Midlands","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"410","2015/16","E23000014","West Midlands","West Midlands","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"411","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"412","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"413","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"414","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"415","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"416","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 5 "
"417","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 7 "
"418","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 82 "
"419","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"420","2015/16","E23000010","West Yorkshire","Yorkshire and the Humber","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"421","2015/16","E23000038","Wiltshire","South West","Female","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"422","2015/16","E23000038","Wiltshire","South West","Female","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"423","2015/16","E23000038","Wiltshire","South West","Female","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," - "
"424","2015/16","E23000038","Wiltshire","South West","Female","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"425","2015/16","E23000038","Wiltshire","South West","Female","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
"426","2015/16","E23000038","Wiltshire","South West","Male","Black or Black British","10 - 17 years","2015/16 onwards - Sexual offences"," 1 "
"427","2015/16","E23000038","Wiltshire","South West","Male","Black or Black British","18 - 20 years","2015/16 onwards - Sexual offences"," 3 "
"428","2015/16","E23000038","Wiltshire","South West","Male","Black or Black British","21 years and over","2015/16 onwards - Sexual offences"," 20 "
"429","2015/16","E23000038","Wiltshire","South West","Male","Black or Black British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"430","2015/16","E23000038","Wiltshire","South West","Male","Black or Black British","Unknown","2015/16 onwards - Sexual offences"," - "
